ID,Age,Genre,Education,Pays,Nscore,Escore,Oscore,Ascore,Cscore,Impulsivite,Sensations,Cannabis,Cannabis_recode,Sans_diplome,Genre_num
1651,25,Femme,Diplome universitaire,Royaume-Unis,36,50,53,51,46,1.29221,0.40148,oui,1,0,1
1652,55,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,21,31,39,33,39,-0.71126,0.7654,oui,1,1,0
1653,18,Homme,Diplome universitaire,Etats-Unis,38,31,47,40,33,0.19268,-1.18084,oui,1,0,0
1654,25,Femme,Doctorat,Royaume-Unis,28,46,43,54,51,-0.71126,0.07987000000000001,non,0,0,1
1655,55,Homme,Quitte ecole a 16 ans,Royaume-Unis,39,38,40,32,45,-0.21711999999999998,-1.18084,non,0,1,0
1656,35,Femme,Diplome universitaire,Royaume-Unis,28,47,32,48,48,-0.71126,-1.5485799999999998,non,0,0,1
1657,18,Femme,Diplome universitaire,Royaume-Unis,52,31,40,39,43,-1.37983,0.40148,oui,1,0,1
1658,25,Homme,Quitte Lycee ou universite sans diplome,Canada,21,41,43,40,48,-0.21711999999999998,0.07987000000000001,oui,1,1,0
1659,18,Homme,Diplome professionnel,Royaume-Unis,34,45,58,46,42,1.29221,1.2247,oui,1,0,0
1660,45,Femme,Diplome universitaire,Royaume-Unis,18,44,47,44,45,-1.37983,-0.8463700000000001,non,0,0,1
1661,35,Femme,Diplome professionnel,Royaume-Unis,51,41,57,34,31,1.8620299999999999,1.92173,oui,1,0,1
1662,18,Femme,Quitte ecole avant 16 ans,Royaume-Unis,29,39,43,53,40,-0.71126,0.40148,oui,1,1,1
1663,25,Homme,Diplome professionnel,Autre,29,47,45,46,41,0.88113,0.7654,oui,1,0,0
1664,25,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,26,40,43,46,36,0.19268,0.40148,oui,1,1,1
1665,25,Femme,Doctorat,Royaume-Unis,36,43,48,48,41,1.8620299999999999,1.2247,oui,1,0,1
1666,25,Femme,Diplome universitaire,Royaume-Unis,30,43,40,55,48,0.19268,-0.21575,non,0,0,1
1667,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,36,46,55,39,43,1.8620299999999999,1.2247,oui,1,1,0
1668,25,Femme,Doctorat,Australie,37,37,34,43,48,-1.37983,-1.5485799999999998,oui,1,0,1
1669,35,Homme,Diplome professionnel,Royaume-Unis,42,32,39,37,45,0.19268,0.40148,non,0,0,0
1670,35,Femme,Diplome universitaire,Australie,25,36,40,46,48,0.88113,0.7654,non,0,0,1
1671,45,Homme,Diplome universitaire,Royaume-Unis,42,34,32,36,43,-0.71126,-0.8463700000000001,non,0,0,0
1672,55,Homme,Diplome universitaire,Royaume-Unis,42,37,53,49,33,-0.71126,-0.21575,non,0,0,0
1673,25,Femme,Diplome universitaire,Royaume-Unis,30,41,41,48,33,-0.21711999999999998,0.07987000000000001,oui,1,0,1
1674,25,Homme,Diplome professionnel,Irelande,26,43,51,46,47,-0.71126,-0.21575,oui,1,0,0
1675,45,Homme,Diplome professionnel,Royaume-Unis,31,41,35,41,55,-0.71126,-1.18084,non,0,0,0
1676,35,Homme,Diplome professionnel,Royaume-Unis,28,47,30,41,38,-0.21711999999999998,-1.18084,oui,1,0,0
1677,25,Femme,Diplome universitaire,Royaume-Unis,56,24,38,50,37,-1.37983,-0.8463700000000001,non,0,0,1
1678,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,49,40,45,48,40,0.19268,-0.21575,oui,1,1,1
1679,45,Femme,Diplome professionnel,Royaume-Unis,33,45,33,51,49,-0.71126,-1.5485799999999998,non,0,0,1
1680,18,Femme,Diplome universitaire,Royaume-Unis,37,44,45,28,52,0.19268,0.40148,non,0,0,1
1681,18,Femme,Diplome universitaire,Royaume-Unis,35,48,40,46,45,-0.71126,-0.52593,non,0,0,1
1682,45,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,33,50,39,51,46,-0.71126,-0.8463700000000001,non,0,1,1
1683,45,Homme,Diplome professionnel,Royaume-Unis,31,43,37,38,41,-0.21711999999999998,0.7654,oui,1,0,0
1684,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,37,28,45,46,30,-0.21711999999999998,-0.21575,oui,1,1,0
1685,25,Homme,Diplome universitaire,Etats-Unis,41,23,48,48,44,-0.21711999999999998,1.92173,oui,1,0,0
1686,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,49,25,51,43,33,-0.21711999999999998,0.40148,oui,1,1,1
1687,35,Femme,Diplome professionnel,Royaume-Unis,26,44,42,47,46,-0.21711999999999998,-0.21575,non,0,0,1
1688,25,Femme,Diplome professionnel,Canada,50,22,37,55,40,-0.71126,-1.5485799999999998,non,0,0,1
1689,25,Femme,Maitrise,Etats-Unis,37,46,55,46,40,0.52975,0.07987000000000001,oui,1,0,1
1690,35,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,46,29,39,33,42,-1.37983,-0.52593,oui,1,1,0
1691,25,Homme,Quitte Lycee ou universite sans diplome,Autre,54,27,46,52,35,0.19268,-0.52593,oui,1,1,0
1692,25,Femme,Doctorat,Royaume-Unis,23,45,45,57,40,-0.21711999999999998,-0.21575,non,0,0,1
1693,25,Femme,Diplome universitaire,Royaume-Unis,43,38,43,46,39,-1.37983,-0.21575,oui,1,0,1
1694,25,Femme,Diplome universitaire,Royaume-Unis,31,45,38,52,49,-1.37983,-1.18084,non,0,0,1
1695,45,Homme,Maitrise,Royaume-Unis,27,38,45,41,39,1.29221,-0.21575,oui,1,0,0
1696,35,Homme,Diplome professionnel,Royaume-Unis,31,44,44,42,37,0.88113,-0.21575,non,0,0,0
1697,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,37,27,42,45,39,-0.71126,-0.52593,oui,1,1,0
1698,55,Homme,Doctorat,Royaume-Unis,25,40,50,35,49,-0.21711999999999998,0.07987000000000001,oui,1,0,0
1699,45,Femme,Diplome universitaire,Royaume-Unis,42,36,50,42,45,0.52975,-0.8463700000000001,non,0,0,1
1700,25,Femme,Maitrise,Etats-Unis,21,45,50,42,42,-0.21711999999999998,0.07987000000000001,oui,1,0,1
1701,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,49,33,57,31,27,1.8620299999999999,0.40148,oui,1,1,0
1702,35,Femme,Diplome universitaire,Etats-Unis,54,34,57,48,42,1.29221,1.92173,oui,1,0,1
1703,25,Femme,Diplome professionnel,Royaume-Unis,30,43,31,45,48,-0.71126,-0.8463700000000001,non,0,0,1
1704,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,32,35,41,45,33,-0.21711999999999998,-0.52593,oui,1,1,0
1705,18,Homme,Quitte ecole a 18 ans,Canada,40,41,45,37,35,0.52975,0.07987000000000001,oui,1,1,0
1706,55,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,42,27,37,38,28,0.52975,0.07987000000000001,oui,1,1,0
1707,18,Homme,Diplome universitaire,Royaume-Unis,27,42,35,39,53,-0.21711999999999998,0.07987000000000001,non,0,0,0
1708,18,Femme,Diplome professionnel,Royaume-Unis,31,45,41,49,41,0.52975,-0.8463700000000001,oui,1,0,1
1709,35,Femme,Diplome universitaire,Royaume-Unis,31,46,39,45,49,0.19268,-0.21575,non,0,0,1
1710,45,Femme,Diplome universitaire,Royaume-Unis,26,48,39,49,41,-0.21711999999999998,-0.52593,non,0,0,1
1711,35,Femme,Quitte ecole a 18 ans,Royaume-Unis,28,34,50,37,44,-0.71126,-0.21575,non,0,1,1
1712,25,Femme,Diplome universitaire,Royaume-Unis,36,51,49,44,41,1.29221,1.2247,oui,1,0,1
1713,35,Femme,Maitrise,Royaume-Unis,28,44,39,36,44,-0.71126,-0.21575,oui,1,0,1
1714,35,Femme,Doctorat,Royaume-Unis,17,51,45,47,56,0.88113,-0.21575,oui,1,0,1
1715,45,Femme,Quitte ecole a 16 ans,Royaume-Unis,35,38,33,51,51,-1.37983,-1.18084,non,0,1,1
1716,45,Homme,Diplome professionnel,Royaume-Unis,48,43,49,38,48,-0.71126,-0.21575,non,0,0,0
1717,45,Homme,Maitrise,Royaume-Unis,34,45,41,38,35,-0.21711999999999998,-0.52593,non,0,0,0
1718,35,Femme,Maitrise,Royaume-Unis,40,34,52,48,46,-0.71126,-0.21575,non,0,0,1
1719,45,Homme,Diplome professionnel,Royaume-Unis,25,42,42,37,43,-0.21711999999999998,-0.52593,non,0,0,0
1720,25,Femme,Diplome universitaire,Royaume-Unis,36,37,45,49,31,-0.71126,0.07987000000000001,non,0,0,1
1721,25,Femme,Diplome universitaire,Royaume-Unis,40,47,37,57,50,-1.37983,-1.5485799999999998,non,0,0,1
1722,25,Femme,Quitte ecole a 18 ans,Royaume-Unis,31,41,27,47,49,0.52975,-0.8463700000000001,non,0,1,1
1723,45,Homme,Diplome universitaire,Royaume-Unis,35,47,50,49,53,1.29221,0.7654,non,0,0,0
1724,55,Homme,Diplome professionnel,Royaume-Unis,19,39,35,47,45,-0.21711999999999998,-0.8463700000000001,non,0,0,0
1725,45,Femme,Diplome professionnel,Royaume-Unis,24,41,41,45,46,-1.37983,-0.8463700000000001,non,0,0,1
1726,25,Femme,Quitte ecole a 16 ans,Royaume-Unis,25,31,29,54,46,-2.55524,-2.07848,non,0,1,1
1727,25,Femme,Maitrise,Royaume-Unis,37,42,49,38,38,-2.55524,-0.8463700000000001,oui,1,0,1
1728,18,Femme,Quitte ecole a 16 ans,Royaume-Unis,21,42,32,54,47,-0.21711999999999998,-1.18084,non,0,1,1
1729,45,Homme,Maitrise,Royaume-Unis,28,33,42,40,39,-0.21711999999999998,-0.52593,non,0,0,0
1730,18,Homme,Quitte Lycee ou universite sans diplome,Autre,18,46,45,44,52,-2.55524,-0.21575,oui,1,1,0
1731,25,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,42,30,40,43,36,-0.21711999999999998,0.7654,oui,1,1,1
1732,45,Homme,Maitrise,Royaume-Unis,32,38,47,42,43,-0.21711999999999998,-0.21575,oui,1,0,0
1733,25,Homme,Diplome professionnel,Royaume-Unis,40,34,39,35,50,0.19268,-1.18084,oui,1,0,0
1734,45,Homme,Diplome professionnel,Royaume-Unis,27,38,34,43,43,-1.37983,-1.5485799999999998,non,0,0,0
1735,45,Femme,Diplome professionnel,Royaume-Unis,26,45,41,49,51,0.19268,0.07987000000000001,non,0,0,1
1736,25,Femme,Maitrise,Royaume-Unis,16,42,29,55,54,-0.21711999999999998,-0.52593,oui,1,0,1
1737,35,Homme,Diplome professionnel,Royaume-Unis,23,46,47,51,44,-0.71126,0.7654,non,0,0,0
1738,45,Homme,Diplome professionnel,Royaume-Unis,24,38,44,46,42,-0.21711999999999998,-0.52593,non,0,0,0
1739,55,Femme,Quitte ecole avant 16 ans,Royaume-Unis,34,41,40,49,46,-0.71126,-0.52593,non,0,1,1
1740,25,Femme,Diplome professionnel,Royaume-Unis,38,40,42,45,42,-0.71126,-1.18084,oui,1,0,1
1741,45,Femme,Diplome universitaire,Royaume-Unis,27,42,41,42,49,-1.37983,-2.07848,non,0,0,1
1742,25,Femme,Diplome universitaire,Etats-Unis,50,44,51,32,42,-1.37983,-1.18084,oui,1,0,1
1743,35,Homme,Diplome universitaire,Royaume-Unis,22,45,52,39,38,0.52975,0.7654,oui,1,0,0
1744,35,Femme,Maitrise,Royaume-Unis,30,43,41,41,48,-0.21711999999999998,-0.8463700000000001,non,0,0,1
1745,55,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,31,33,35,46,42,-0.71126,-0.52593,non,0,1,1
1746,25,Femme,Quitte ecole a 16 ans,Royaume-Unis,20,46,38,56,55,-1.37983,-0.8463700000000001,non,0,1,1
1747,35,Femme,Maitrise,Royaume-Unis,33,36,41,44,43,-0.21711999999999998,-1.18084,non,0,0,1
1748,45,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,37,45,48,52,41,0.19268,-0.21575,non,0,1,1
1749,18,Homme,Diplome universitaire,Etats-Unis,49,35,59,60,36,0.88113,1.92173,oui,1,0,0
1750,25,Femme,Quitte ecole a 17 ans,Etats-Unis,58,37,42,30,26,0.88113,-0.21575,oui,1,1,1
1751,45,Homme,Quitte ecole a 16 ans,Royaume-Unis,33,43,39,39,45,-0.21711999999999998,-0.21575,non,0,1,0
1752,25,Femme,Diplome universitaire,Etats-Unis,54,44,54,36,37,1.29221,1.2247,oui,1,0,1
1753,25,Homme,Diplome universitaire,Royaume-Unis,29,46,40,55,49,0.52975,-0.52593,non,0,0,0
1754,25,Femme,Diplome professionnel,Royaume-Unis,34,50,45,44,39,0.88113,0.07987000000000001,oui,1,0,1
1755,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,26,41,48,27,30,0.88113,1.92173,oui,1,1,0
1756,18,Femme,Quitte ecole a 18 ans,Etats-Unis,46,49,58,40,49,0.52975,0.7654,oui,1,1,1
1757,18,Homme,Quitte ecole a 18 ans,Etats-Unis,43,40,54,47,29,0.52975,0.40148,oui,1,1,0
1758,35,Homme,Diplome professionnel,Royaume-Unis,46,37,28,41,47,-1.37983,-2.07848,non,0,0,0
1759,45,Homme,Maitrise,Australie,27,37,46,38,49,1.8620299999999999,0.40148,oui,1,0,0
1760,35,Homme,Maitrise,Autre,33,27,45,41,44,-0.21711999999999998,-1.5485799999999998,oui,1,0,0
1761,45,Femme,Diplome professionnel,Royaume-Unis,30,42,46,34,48,0.19268,-0.21575,non,0,0,1
1762,35,Femme,Diplome professionnel,Royaume-Unis,33,36,44,41,47,0.88113,0.40148,oui,1,0,1
1763,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,41,32,45,28,31,-0.71126,0.7654,oui,1,1,0
1764,18,Femme,Diplome universitaire,Autre,28,32,56,45,57,-0.21711999999999998,1.2247,oui,1,0,1
1765,35,Homme,Quitte ecole a 16 ans,Royaume-Unis,45,38,46,45,35,0.88113,1.2247,oui,1,1,0
1766,25,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,41,52,54,41,48,-0.71126,1.2247,oui,1,1,1
1767,25,Femme,Diplome universitaire,Etats-Unis,44,31,53,58,44,-0.71126,-0.52593,oui,1,0,1
1768,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,39,26,46,51,56,-1.37983,-0.52593,oui,1,1,0
1769,25,Femme,Quitte Lycee ou universite sans diplome,Autre,45,33,53,43,37,-0.21711999999999998,-0.8463700000000001,oui,1,1,1
1770,35,Femme,Diplome professionnel,Royaume-Unis,28,43,37,47,42,-0.71126,-0.21575,non,0,0,1
1771,25,Homme,Diplome universitaire,Etats-Unis,31,46,45,46,42,0.88113,1.92173,oui,1,0,0
1772,55,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,33,30,44,34,48,0.52975,-0.8463700000000001,non,0,1,0
1773,18,Homme,Quitte ecole a 18 ans,Etats-Unis,32,48,52,43,38,0.52975,1.2247,oui,1,1,0
1774,25,Femme,Maitrise,Etats-Unis,45,44,42,35,36,0.88113,1.92173,oui,1,0,1
1775,18,Femme,Quitte ecole a 18 ans,Irelande,44,37,48,46,34,-0.71126,0.40148,oui,1,1,1
1776,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,27,43,48,46,45,-0.71126,-0.52593,oui,1,1,0
1777,18,Femme,Diplome universitaire,Etats-Unis,44,32,54,45,49,0.88113,1.92173,oui,1,0,1
1778,45,Femme,Quitte ecole a 16 ans,Royaume-Unis,46,35,33,41,35,1.8620299999999999,1.92173,oui,1,1,1
1779,18,Femme,Diplome universitaire,Etats-Unis,35,42,45,26,47,0.88113,0.7654,oui,1,0,1
1780,45,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,33,40,47,45,40,0.88113,1.2247,oui,1,1,0
1781,18,Femme,Diplome universitaire,Etats-Unis,49,35,30,34,34,0.19268,0.40148,oui,1,0,1
1782,18,Homme,Quitte ecole a 18 ans,Canada,23,36,34,32,50,-0.71126,0.07987000000000001,oui,1,1,0
1783,25,Femme,Quitte ecole a 17 ans,Royaume-Unis,32,43,50,46,50,0.88113,0.40148,oui,1,1,1
1784,25,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,48,34,39,36,35,1.29221,1.92173,non,0,1,1
1785,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,46,32,42,42,32,0.19268,0.40148,oui,1,1,0
1786,25,Femme,Maitrise,Royaume-Unis,34,36,42,46,44,-1.37983,-1.5485799999999998,oui,1,0,1
1787,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,29,58,56,43,36,0.52975,1.2247,oui,1,1,0
1788,18,Homme,Diplome universitaire,Etats-Unis,41,33,46,48,37,-0.21711999999999998,1.2247,oui,1,0,0
1789,45,Femme,Diplome universitaire,Autre,32,32,44,39,46,-0.71126,-0.52593,non,0,0,1
1790,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,36,39,58,36,30,1.8620299999999999,1.92173,oui,1,1,0
1791,18,Homme,Quitte ecole a 17 ans,Etats-Unis,37,42,48,35,39,1.8620299999999999,0.07987000000000001,oui,1,1,0
1792,35,Femme,Doctorat,Etats-Unis,33,39,50,44,55,-1.37983,-1.5485799999999998,oui,1,0,1
1793,18,Homme,Diplome universitaire,Etats-Unis,42,29,56,39,57,0.19268,1.2247,oui,1,0,0
1794,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,31,39,49,54,38,-0.71126,-0.8463700000000001,oui,1,1,0
1795,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,27,59,44,36,1.8620299999999999,1.2247,oui,1,1,1
1796,25,Homme,Diplome universitaire,Autre,36,44,52,40,47,0.19268,1.2247,oui,1,0,0
1797,35,Femme,Quitte ecole a 16 ans,Royaume-Unis,43,36,30,38,27,-0.21711999999999998,-0.52593,oui,1,1,1
1798,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,39,39,56,45,30,1.29221,0.7654,oui,1,1,0
1799,18,Homme,Diplome universitaire,Etats-Unis,50,29,45,29,36,0.88113,0.7654,oui,1,0,0
1800,55,Homme,Maitrise,Royaume-Unis,30,51,31,36,52,0.88113,0.40148,non,0,0,0
1801,45,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,56,31,45,26,20,-0.21711999999999998,1.2247,non,0,1,0
1802,25,Homme,Doctorat,Etats-Unis,41,50,59,51,53,0.52975,1.92173,oui,1,0,0
1803,18,Homme,Maitrise,Etats-Unis,28,43,54,50,43,1.29221,0.40148,oui,1,0,0
1804,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,34,51,52,45,34,0.88113,0.7654,oui,1,1,0
1805,18,Homme,Diplome professionnel,Etats-Unis,40,39,54,51,37,0.52975,0.07987000000000001,oui,1,0,0
1806,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,36,51,46,38,0.52975,1.2247,oui,1,1,0
1807,35,Femme,Diplome professionnel,Etats-Unis,36,34,39,42,33,0.52975,-1.18084,oui,1,0,1
1808,35,Homme,Diplome universitaire,Etats-Unis,34,33,53,39,29,0.52975,1.2247,oui,1,0,0
1809,18,Femme,Maitrise,Royaume-Unis,40,34,41,44,39,-1.37983,-1.5485799999999998,non,0,0,1
1810,18,Femme,Quitte ecole a 17 ans,Etats-Unis,48,47,52,33,43,0.88113,1.92173,oui,1,1,1
1811,18,Homme,Diplome universitaire,Etats-Unis,30,31,52,35,48,0.52975,1.92173,oui,1,0,0
1812,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,22,34,52,43,55,-0.71126,-0.21575,oui,1,1,0
1813,25,Femme,Quitte ecole a 18 ans,Autre,49,39,48,34,32,0.88113,1.92173,oui,1,1,1
1814,25,Homme,Diplome universitaire,Autre,29,44,46,42,38,1.29221,1.2247,non,0,0,0
1815,35,Femme,Diplome universitaire,Canada,45,35,58,40,51,0.19268,1.2247,oui,1,0,1
1816,18,Femme,Maitrise,Royaume-Unis,37,42,38,53,48,-0.71126,-1.18084,oui,1,0,1
1817,45,Homme,Diplome universitaire,Royaume-Unis,20,40,46,38,41,0.52975,0.40148,non,0,0,0
1818,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,35,31,47,50,44,0.88113,0.7654,oui,1,1,1
1819,25,Femme,Diplome universitaire,Etats-Unis,37,44,49,39,41,1.8620299999999999,0.7654,oui,1,0,1
1820,18,Homme,Maitrise,Etats-Unis,14,55,53,45,51,-0.21711999999999998,1.2247,oui,1,0,0
1821,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,51,25,54,39,21,1.8620299999999999,-0.21575,oui,1,1,0
1822,45,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,49,39,48,46,37,1.8620299999999999,-0.52593,oui,1,1,1
1823,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,28,42,56,36,36,-0.21711999999999998,0.40148,oui,1,1,0
1824,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,48,31,52,41,24,0.88113,-0.21575,oui,1,1,1
1825,25,Homme,Diplome universitaire,Royaume-Unis,31,29,41,41,39,0.52975,0.40148,non,0,0,0
1826,18,Homme,Diplome universitaire,Etats-Unis,36,32,46,34,42,-0.21711999999999998,-0.8463700000000001,oui,1,0,0
1827,18,Femme,Diplome universitaire,Etats-Unis,38,38,51,51,42,0.88113,0.07987000000000001,oui,1,0,1
1828,25,Femme,Diplome universitaire,Etats-Unis,26,29,46,45,44,-0.21711999999999998,0.7654,oui,1,0,1
1829,25,Femme,Maitrise,Etats-Unis,32,47,48,26,41,0.88113,1.2247,oui,1,0,1
1830,25,Femme,Diplome universitaire,Etats-Unis,44,28,43,33,33,-1.37983,-1.18084,oui,1,0,1
1831,25,Femme,Diplome universitaire,Australie,37,22,47,36,35,-0.71126,-0.52593,oui,1,0,1
1832,18,Homme,Quitte ecole a 18 ans,Autre,38,40,48,37,27,0.19268,1.2247,oui,1,1,0
1833,18,Homme,Diplome universitaire,Etats-Unis,14,52,51,45,55,-0.71126,0.07987000000000001,oui,1,0,0
1834,35,Femme,Diplome universitaire,Etats-Unis,32,32,47,41,50,-0.21711999999999998,-0.21575,oui,1,0,1
1835,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,29,44,42,40,44,0.88113,0.40148,oui,1,1,0
1836,45,Homme,Diplome universitaire,Etats-Unis,42,34,45,40,30,1.29221,0.7654,oui,1,0,0
1837,35,Femme,Diplome professionnel,Etats-Unis,54,26,51,45,28,0.88113,-1.18084,oui,1,0,1
1838,35,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,39,29,48,48,40,-0.21711999999999998,0.7654,oui,1,1,1
1839,35,Femme,Diplome professionnel,Etats-Unis,35,34,45,47,44,-1.37983,-2.07848,oui,1,0,1
1840,25,Femme,Diplome professionnel,Australie,22,46,56,52,44,1.29221,1.92173,oui,1,0,1
1841,55,Femme,Diplome universitaire,Etats-Unis,40,44,48,52,41,0.88113,-0.52593,oui,1,0,1
1842,18,Homme,Quitte Lycee ou universite sans diplome,Autre,37,37,54,41,33,1.29221,1.2247,oui,1,1,0
1843,25,Homme,Diplome universitaire,Etats-Unis,47,39,53,29,48,0.52975,-0.52593,oui,1,0,0
1844,45,Homme,Doctorat,Royaume-Unis,33,34,45,32,41,-0.21711999999999998,-0.52593,oui,1,0,0
1845,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,30,43,57,51,45,0.19268,0.7654,oui,1,1,0
1846,45,Homme,Diplome universitaire,Etats-Unis,35,44,49,48,50,-0.21711999999999998,0.07987000000000001,oui,1,0,0
1847,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,24,48,51,50,49,0.88113,0.40148,oui,1,1,0
1848,18,Femme,Diplome universitaire,Etats-Unis,51,33,53,37,31,2.90161,1.92173,oui,1,0,1
1849,18,Femme,Quitte Lycee ou universite sans diplome,Canada,42,33,48,47,49,1.8620299999999999,1.2247,oui,1,1,1
1850,45,Homme,Diplome professionnel,Etats-Unis,26,33,38,38,47,-1.37983,-0.52593,oui,1,0,0
1851,25,Femme,Diplome universitaire,Etats-Unis,55,30,56,48,34,0.19268,-1.18084,oui,1,0,1
1852,18,Homme,Quitte ecole a 17 ans,Australie,39,44,43,41,32,0.88113,1.2247,oui,1,1,0
1853,25,Homme,Diplome professionnel,Etats-Unis,40,46,44,40,47,0.19268,-0.21575,oui,1,0,0
1854,25,Femme,Maitrise,Royaume-Unis,34,39,42,41,48,-0.21711999999999998,0.7654,oui,1,0,1
1855,35,Homme,Quitte ecole a 16 ans,Etats-Unis,31,31,42,46,41,-0.21711999999999998,-0.8463700000000001,oui,1,1,0
1856,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,34,48,43,29,45,-0.21711999999999998,0.40148,oui,1,1,0
1857,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,22,41,57,41,42,0.88113,0.40148,oui,1,1,0
1858,18,Homme,Quitte ecole a 17 ans,Australie,34,40,49,41,30,1.29221,1.2247,oui,1,1,0
1859,35,Homme,Diplome professionnel,Autre,25,47,49,43,43,-0.71126,0.40148,oui,1,0,0
1860,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,39,36,43,33,35,-1.37983,0.7654,oui,1,1,0
1861,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,52,42,55,42,28,2.90161,0.40148,oui,1,1,0
1862,18,Homme,Quitte ecole a 18 ans,Etats-Unis,33,42,48,42,41,0.88113,1.2247,oui,1,1,0
1863,35,Homme,Quitte Lycee ou universite sans diplome,Autre,32,40,50,45,43,-0.21711999999999998,0.7654,oui,1,1,0
1864,55,Femme,Diplome universitaire,Canada,21,32,52,40,37,-0.71126,0.07987000000000001,oui,1,0,1
1865,25,Femme,Diplome universitaire,Etats-Unis,32,40,53,42,45,0.88113,0.40148,oui,1,0,1
1866,45,Homme,Quitte ecole avant 16 ans,Etats-Unis,43,37,48,36,44,0.52975,0.40148,oui,1,1,0
1867,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,42,44,59,36,48,0.88113,1.2247,oui,1,1,1
1868,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,19,40,57,37,45,-0.21711999999999998,0.40148,oui,1,1,0
1869,18,Femme,Diplome professionnel,Etats-Unis,36,40,58,39,25,0.88113,1.2247,oui,1,0,1
1870,18,Femme,Diplome universitaire,Etats-Unis,37,34,54,45,52,-0.71126,-0.21575,oui,1,0,1
1871,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,47,37,47,38,41,1.8620299999999999,-0.21575,oui,1,1,1
1872,18,Homme,Quitte Lycee ou universite sans diplome,Autre,30,39,47,32,31,0.19268,0.40148,oui,1,1,0
1873,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,34,47,54,41,42,0.19268,0.7654,oui,1,1,0
1874,25,Femme,Diplome universitaire,Autre,26,46,56,54,50,-0.71126,0.07987000000000001,oui,1,0,1
1875,18,Homme,Quitte ecole a 18 ans,Etats-Unis,46,37,54,36,43,-0.71126,0.40148,oui,1,1,0
1876,18,Homme,Quitte Lycee ou universite sans diplome,Canada,28,40,58,48,30,0.88113,1.92173,oui,1,1,0
1877,18,Homme,Quitte ecole a 17 ans,Etats-Unis,43,31,49,39,39,0.52975,0.40148,oui,1,1,0
1878,65,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,55,39,58,49,37,-0.21711999999999998,0.07987000000000001,oui,1,1,0
1879,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,35,27,49,38,41,1.29221,1.2247,oui,1,1,0
1880,25,Homme,Quitte Lycee ou universite sans diplome,Canada,34,36,54,37,36,0.52975,0.40148,oui,1,1,0
1881,18,Homme,Quitte ecole a 17 ans,Etats-Unis,50,26,41,31,46,-0.21711999999999998,1.2247,oui,1,1,0
